127.0.0.1 - - [01/Jul/2016:15:17:33 +0800] "GET /syhz-web/js/app/inc/modal.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:17:34 +0800] "GET /syhz-web/js/app/inc/header.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:17:34 +0800] "GET /syhz-web/js/app/recipient/add.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:17:34 +0800] "GET /syhz-web/js/lib/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:17:34 +0800] "GET /syhz-web/js/lib/amaze/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:17:34 +0800] "GET /syhz-web/recipient/add/$%7BbasePath%7D/lendingApply/add?recipientName=&recipientCode=&recipientAddress=&recipientContact=&recipientContactPhone= HTTP/1.1" 404 2693
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/recipient/add/view HTTP/1.1" 200 10544
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/amaze/css/app.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/amaze/css/amazeui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/datatables-master/amazeui.datatables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/jquery/jquery-1.10.0.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/amaze/js/amazeui.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/datatables-master/amazeui.datatables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/amaze/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/jquery/jquery.form.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/Validform/Validform_v5.3.2.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/Validform/Validform_Datatype.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/app/inc/header.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/app/inc/modal.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/app/inc/nav.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/app/recipient/add.js HTTP/1.1" 200 2464
127.0.0.1 - - [01/Jul/2016:15:18:15 +0800] "GET /syhz-web/js/lib/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:16 +0800] "GET /syhz-web/js/lib/amaze/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
127.0.0.1 - - [01/Jul/2016:15:18:34 +0800] "GET /syhz-web/recipient/add/view HTTP/1.1" 200 10544
127.0.0.1 - - [01/Jul/2016:15:18:34 +0800] "GET /syhz-web/js/lib/amaze/css/amazeui.min.css HTTP/1.1" 304 -
